product_id,barcode,name,brand,category,unit,quantity
090414,8622222000044,OGRLICA ZA PSE 3*60CM,ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
096658,6961212115842,OGRLICA ZA PSE 4CM*67CM,ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
103805,8719987243066,OKVIR ZA SLIKU 170x30x222mm art.HZ1990530,KOOPMAN INTERNATIONA,Proizvodi za kućanstvo,kom,1
069260,8719987525780,ORGANIZATOR ZA KOZMETIKU 21x14x6cm plastična košara  art.030000860,KOOPMAN INTERNATIONA,Proizvodi za kućanstvo,kom,1
070917,8720573504034,"ORMA ZA PSA ( S, M, L) art.491012470",KOOPMAN INTERNATIONA,Proizvodi za kućanstvo,kom,1
095848,6961212108424,ORMICA ZA PSE KOŽNA 80X4CM,ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
096631,6961212115927,ORMICA ZA PSE 1CM* 1M,ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
095851,6961212108363,"ORMICA ZA PSE 1CMX1,2M",ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
095850,6961212108387,"ORMICA ZA PSE 1,5CMX1,2M",ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
096632,6961212115934,"ORMICA ZA PSE 1,5CM*1M",ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
095847,6961212108394,"ORMICA ZA PSE 2CMX1,2M",ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
096633,6961212115941,ORMICA ZA PSE 2CM*1M,ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
096628,6961212115897,"ORMICA ZA PSE 2CM*1,2M",ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
095846,6912121084248,"ORMICA ZA PSE 2,5CMX1,2M",ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
