store_id,product_id,price,unit_price,best_price_30,anchor_price,special_price
31038,022209,4.29,12.26,,4.29,
31038,056899,2.25,9.00,,2.25,
31038,094981,5.69,28.45,,5.69,
31038,094980,5.69,28.45,,5.69,
31038,253138,5.59,27.95,,5.59,
31038,003917,7.49,7.49,,7.49,
31038,031369,6.49,0.11,,6.49,
31038,160584,4.49,22.45,,4.49,
31038,044104,3.79,12.63,,3.59,
31038,151161,3.19,12.76,,3.19,
31038,050498,1.33,2.66,,1.33,
31038,060063,1.59,1.59,,1.59,
31038,059619,1.33,2.66,,1.33,
31038,050495,1.33,2.66,,1.33,
31038,050491,1.69,1.69,,1.69,
31038,050494,1.69,1.69,,1.69,
31038,050496,1.33,2.66,,1.33,
31038,073743,1.19,1.19,,1.69,1.19
31038,073744,2.99,1.63,,3.99,2.99
31038,073742,0.99,2.15,,1.39,0.99
31038,256954,1.58,17.56,,1.58,
31038,103355,8.99,89.90,,8.99,
31038,069349,7.99,7.99,,7.99,
31038,028032,3.99,19.95,,3.99,
31038,158903,4.04,20.20,,,
31038,069275,0.68,0.68,,0.79,0.68
31038,046442,5.69,94.83,,5.69,
31038,046447,4.19,69.83,,4.19,
31038,038578,8.59,171.80,,8.19,
31038,181708,11.79,5.90,,11.79,
31038,154397,13.79,3.45,,13.79,
31038,096208,11.29,28.23,,11.29,
31038,092787,9.29,23.23,,9.29,
31038,093516,9.19,22.98,,9.19,
31038,101646,9.79,24.48,,9.79,
31038,202776,5.19,69.20,,5.19,
31038,163455,2.39,23.90,,3.19,2.39
31038,254113,3.49,3.49,,4.39,
31038,048305,2.69,35.87,,2.69,
31038,048304,2.99,39.87,,2.99,
31038,035223,2.99,23.92,,2.99,
31038,258707,1.99,26.53,,1.99,
31038,035226,2.99,23.92,,2.99,
31038,258708,1.99,26.53,,1.99,
31038,258709,1.99,26.53,,1.99,
31038,001392,2.39,23.90,,3.19,2.39
31038,160676,2.39,31.87,,2.39,
31038,028814,2.49,19.92,,2.49,
31038,258710,1.99,26.53,,1.99,
31038,177505,3.09,41.20,,3.09,
31038,174538,3.09,41.20,,3.09,
31038,053038,3.19,1.06,,3.99,
31038,157044,3.49,3.49,,3.49,
31038,105608,2.49,24.90,,2.49,
31038,105220,1.99,15.92,,1.99,
31038,058802,2.49,33.20,,2.49,
31038,158290,5.99,79.87,,5.79,
31038,157789,2.59,34.53,,2.49,
31038,059565,3.39,5.22,,3.39,
31038,032646,2.69,2.69,,2.69,
31038,021410,2.49,49.80,,3.09,2.49
31038,160155,5.99,79.87,,5.69,
31038,052260,5.99,79.87,,5.79,
31038,058800,2.49,33.20,,2.39,
31038,047693,3.29,43.87,,3.29,
31038,056641,5.00,6.67,,3.36,
31038,095152,21.19,21.19,,21.19,
31038,073995,5.99,15.13,,5.99,
31038,072458,0.35,21.21,,0.35,
31038,074314,3.59,4.79,,3.59,
31038,074312,3.59,4.79,,3.59,
31038,074313,3.59,4.79,,3.59,
31038,074311,3.59,4.79,,3.59,
31038,107090,1.33,13.30,,1.33,
31038,042014,7.29,10.41,,7.29,
31038,023398,2.09,13.93,,2.09,
31038,063290,0.77,85.56,,0.77,
31038,063293,0.75,83.33,,0.75,
31038,097215,1.49,14.90,,1.49,
31038,009553,1.69,16.90,,1.69,
31038,073610,1.29,12.90,,1.79,1.29
31038,152679,15.09,15.09,,15.09,
31038,058957,1.39,13.90,,1.39,
31038,102322,19.99,28.56,,19.99,
31038,072791,5.38,5.38,,5.38,
31038,042841,2.59,12.95,,2.59,
31038,158280,2.59,12.95,,2.59,
31038,045400,4.29,28.99,,4.29,
31038,108145,2.99,26.70,,3.99,2.99
31038,032793,2.79,13.95,,2.79,
31038,042130,3.09,15.45,,3.09,
31038,247241,2.19,10.95,,2.19,
31038,032795,2.79,13.95,,2.79,
31038,042131,3.09,15.45,,3.09,
31038,247242,2.19,10.95,,2.19,
31038,059165,3.09,21.46,,3.09,
31038,050369,2.19,10.95,,2.19,
31038,042132,3.09,15.45,,3.09,
31038,101716,4.19,29.42,,4.19,
31038,060205,2.89,24.08,,2.89,
31038,060204,2.89,24.08,,2.89,
31038,050560,4.29,38.30,,4.29,
31038,073705,0.66,41.77,,0.59,
31038,032794,2.79,13.95,,2.79,
31038,248862,2.19,10.95,,2.19,
31038,108143,2.99,26.70,,3.99,2.99
31038,045487,4.29,28.99,,4.29,
31038,108144,2.99,27.69,,3.99,2.99
31038,096692,3.39,21.19,,3.39,
31038,087964,3.59,17.95,,3.59,
31038,256500,2.59,12.95,,2.59,
31038,058888,2.19,10.95,,2.19,
31038,055405,1.39,4.09,,1.29,
31038,055401,1.29,3.79,,1.29,
31038,055403,1.39,4.09,,1.29,
31038,055402,1.39,4.09,,1.29,
31038,151176,2.29,11.45,,2.19,
31038,164939,2.29,11.45,,2.19,
31038,064183,4.55,10.00,,4.29,
31038,062758,4.55,10.00,,4.29,
31038,062785,7.09,7.88,,6.69,
31038,062757,4.55,10.00,,4.29,
31038,062784,7.09,7.88,,6.69,
31038,168469,4.69,37.52,,3.79,
31038,107570,0.99,1.98,,0.99,
31038,070968,1.19,0.79,,1.19,
31038,107572,0.99,1.98,,0.99,
31038,070970,1.19,0.79,,1.19,
31038,107571,0.99,1.98,,0.99,
31038,070969,1.19,0.79,,1.19,
31038,107568,0.89,1.78,,0.89,
31038,070966,1.09,0.73,,1.09,
31038,107569,0.89,1.78,,0.89,
31038,070967,1.09,0.73,,1.09,
31038,106108,1.49,49.67,,1.49,
31038,246366,2.69,44.83,,2.69,
31038,090698,0.65,21.67,,0.65,
31038,184567,2.39,59.75,,2.39,
31038,258732,0.77,19.25,,0.77,
31038,070797,0.77,19.25,,0.77,
31038,107217,2.69,51.73,,2.69,
31038,249895,2.69,48.91,,2.69,
31038,245488,2.59,74.00,,2.59,
31038,244103,2.59,86.33,,2.59,
31038,248474,2.69,44.83,,2.69,
31038,245490,2.69,48.91,,2.69,
31038,087757,0.62,31.00,,0.62,
31038,160330,1.89,94.50,,1.89,
31038,160727,1.99,99.50,,1.99,
31038,248654,0.66,33.00,,0.66,
31038,258997,2.89,72.25,,2.89,
31038,009244,1.11,2.22,,0.82,
31038,046791,1.11,2.22,,0.82,
31038,248022,1.99,66.33,,1.99,
31038,151837,1.89,63.00,,1.89,
31038,258733,0.66,22.00,,0.66,
31038,049045,2.79,69.75,,2.79,
31038,064412,2.19,36.50,,2.19,
31038,087758,0.62,20.67,,0.62,
31038,249211,0.66,16.50,,0.66,
31038,159983,2.19,36.50,,2.19,
31038,234066,2.49,41.50,,2.49,
31038,245489,2.69,48.91,,2.69,
31038,248415,0.77,19.25,,0.77,
31038,009153,2.39,47.80,,2.39,
31038,087761,0.65,21.67,,0.65,
31038,166962,2.09,69.67,,2.09,
31038,259003,2.79,93.00,,2.79,
31038,087759,0.62,20.67,,0.62,
31038,258734,0.66,22.00,,0.66,
31038,158601,2.19,54.75,,2.19,
31038,153412,1.79,44.75,,1.79,
31038,156559,1.89,18.90,,2.39,1.89
31038,107016,3.39,33.90,,3.39,
31038,156228,4.39,21.95,,4.39,
